mapping_key,group_identity,channel_app_id,raw_language_scope,scope_label_non_authoritative,exact_raw_token,exact_raw_token_utf8_base64,exact_raw_token_sha256,book_frequency,occurrence_count,carrier_book_count,representative_book_ids_json,final_disposition,decision_source,consensus_tier,review_confidence,reason,risk
7ca5f3b73563bcf5060f3ab6a9f1894ad57340363594ede34f0adf00661c7c92,026857036ca99222f1e7a6dc423555575e69c60cc25776d376bd9f28193ca9ec,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""8\""]"",[""string"",""意大利语""]]",IT,古代言情,5Y+k5Luj6KiA5oOF,37c0e6b415e5a4aee67705cf03a5938cf30b5f97b61ccaaeeb3b6e4dd9f91cb7,4,4,4,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""711612280\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""8\\\\\\\""]\\\"",[\\\""string\\\"",\\\""意大利语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""711612283\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""8\\\\\\\""]\\\"",[\\\""string\\\"",\\\""意大利语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""711612284\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""8\\\\\\\""]\\\"",[\\\""string\\\"",\\\""意大利语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""711612286\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""8\\\\\\\""]\\\"",[\\\""string\\\"",\\\""意大利语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：4/4书证为现代豪门言情——跨scope语义分裂实证,SOURCE_BUCKET_SEMANTICALLY_DIRTY
1c69964e7131b426310e6fad942093c675edc4bb45360992b36c573450399218,28bc29c09006efceb1bf38cfb601aa3a956809c0bf02559dee1df942a1ca6596,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,げんかん,44GS44KT44GL44KT,32f134498b1cb5816fb06133db7fdba4f97d039b916505f482828d7febd072ae,14,14,14,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453307790\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""9\\\\\\\""]\\\"",[\\\""string\\\"",\\\""日语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""369071736\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""9\\\\\\\""]\\\"",[\\\""string\\\"",\\\""日语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""369071737\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""9\\\\\\\""]\\\"",[\\\""string\\\"",\\\""日语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""304570093\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""9\\\\\\\""]\\\"",[\\\""string\\\"",\\\""日语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""302872297\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""9\\\\\\\""]\\\"",[\\\""string\\\"",\\\""日语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,被破坏的token字符串（疑似「玄幻」机器转写），书证为Omegaverse/仙女/死に戻り/异世界混装且identity不稳定，渠道随时可能更换该字符串,A: eastern-fantasy 0.70（自flag identity不稳）；B: fantasy 0.79
090bf072e577b7f12df9d8deaeb3444603d392b2ee87ed241ed800b528007290,e0a459b740002f8e8c4d5e1bdb0142bdc889a5034a5a1f44fea2080a5dd7f9cf,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,LGBT+,TEdCVCs=,e82b54800c798ebb021135f88e2cff0e6d3e47e91823700315eaa27295a3de47,1,1,1,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""369568382\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.42,f=1，唯一书证为贵族女子重生嫁道令君——异性恋古言，字面被书证直接反证,C/D: NEW lgbt（字面）
9cd8d332c26fd8e624155be0fff3416e75c9f27c1293bba3c03e8fac6820b760,1be87d5e7501c9a4e9fe9950ea31fedd969f91dd4e9ba6ef3f119f0a43a63555,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,판타지,7YyQ7YOA7KeA,0bef9d1c5113f4a1fb821b210641ba9307043b81b8b505a1db9bae1886b6bac1,10,10,10,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453507106\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453507120\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453407651\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453407654\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453407658\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,约6/10为Omegaverse狼人言情（알파/오메가/메이트），混入重生复仇——挂fantasy会把Omegaverse灌入奇幻页；werewolf侧另有承载,B/C: fantasy（B自flag过映射）
789bb3cd09f21e0b9b4958897da7f88557590adb73c4020d59720af5f50c98f9,3ba275461e340f58467dc6ec029056c41cae7eb90edd1283d6fedc3c151c608b,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,환상,7ZmY7IOB,b95273d9dfd66a9ec452c0c994e0cae5fb22d864a107426d0de1919d03fcec48,4,4,4,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453507121\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""281029250\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""281029259\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""281029770\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""14\\\\\\\""]\\\"",[\\\""string\\\"",\\\""韩语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.45,与판타지同scope的重复同义token，4本中仅2本奇幻向（穿书/兽人）,A/C: fantasy（字面）
aa2819f1cb9782618e389184912ab53cd6ede4cafb71f0923f58e6a919122d68,ba6ecb1e719bf2b0be59fd7afad851201c9875fcc60f939e832e7b77cac70a7f,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,História,SGlzdMOzcmlh,951c1be6281800eef8f2148d0bebe487b66ffce6ef1b0fe7a3be322c00b186c8,14,14,14,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""688012159\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""186577827\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""182507958\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""182603846\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""172632373\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.48,仅2-3/9历史向（19世纪牛仔/女帝崛起），其余现代复仇/桑巴/诅咒,C: historical-romance（字面）
ffdb87a84de39954d3b80b056588861e7557972ace4ca8ca88e9eb8c6e782c4e,435062eefb88ac4b1053d63f010adcb8dd5c6b5693f4f1892dcbb574ccce57e1,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Jovem Adulto,Sm92ZW0gQWR1bHRv,0cc775bca734b56e30896622bb223ae343a4cf2ccb2af249540380891acb61eb,46,46,46,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""959681\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""19574967\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""1055567489\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""487445085\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""485138185\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""451500477\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""422764795\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,OWNER_FINAL,TIER_5_SOURCE_DIRTY,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：青少年标签下为Relatos Eróticos等露骨内容，46本，分级安全风险,SOURCE_BUCKET_SEMANTICALLY_DIRTY
9eb1ea1dbb5dff5bfcea24700bec12e390a1ec11e49cc1046b35f1d666eed181,6951163be2be06d4930a1c93700b0e837f27ed24f95a66abff890046635e2c1f,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Sci-fi,U2NpLWZp,2f94b971bff642a9cbb09297fceffef23565dc081c700eec15de6d1f8d6af5ab,5,5,5,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""186674179\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""186190996\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""182603840\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5536737\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5531242\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,5本中系统重生/女法师/天使恶魔混装，科幻机制不稳定,A/C: science-fiction
1a4f9633777d85fa5bbaa246da453f8b1779baf4361c362e3dad25cea5759943,f3fff30419011599286df357c2cd9ff89cdadb12516b1c26c44f5cd515627013,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Xuanhuan,WHVhbmh1YW4=,2df2c7c65851681ab61711f88eced8e0be05c839de0e597560480aac9257278a,6,6,6,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""281526559\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""186191001\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""182603836\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""175118649\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""175214155\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""5\\\\\\\""]\\\"",[\\\""string\\\"",\\\""葡语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.45,罗马化「玄幻」失真桶：书证为替嫁总裁/离婚复合/现代婚恋，与玄幻无关；同scope中文「玄幻奇幻」正常工作，证明此桶是另一套分类的错投,B: modern-romance（按书证）；C: eastern-fantasy（按字面）
39fcac8e0df8a6573ceebe31c14bcd5600a6ac840e189eb39af708711eccc1dc,b1362ae998e7aad6200c50da06663471d271b4a16efab40e23a410a1c53690ce,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,История,0JjRgdGC0L7RgNC40Y8=,1417b7792d57bbb792b008b683c540380387d0f1e8773ac274741507321e73e8,4,4,4,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5571046\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5557310\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5559118\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5533256\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：书证为情色短篇/中世纪架空/海岛艳遇——「故事」桶,SOURCE_BUCKET_SEMANTICALLY_DIRTY
d556f190dc580b088a6860c0ee7a165914460f32c027784e07c5a26c8c125c95,98996b5b1d73b4373e04d7117d4fdfa522ebbe8ede7a4f864bff2e53a44848a3,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Мистика,0JzQuNGB0YLQuNC60LA=,4ccba6b655a5d4335d9d83f5ec2a2a0ada0197ab6c901fc7279eb850838f71c9,6,6,6,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453608281\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453407629\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453407633\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453407638\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5556908\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,仅2/6灵异（凶宅/梦中肉身），其余复仇言情——不足以挂入supernatural,A/C: NEW supernatural（纯度不足）
